,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
239,District 3,10.775650000000041,106.68672000000004,Chicken Coop,10.766834756900762,106.69096472951325,Bar
240,District 3,10.775650000000041,106.68672000000004,Phở Thái Sơn,10.768823574598482,106.69120727804385,Vietnamese Restaurant
241,District 3,10.775650000000041,106.68672000000004,Long Hostel,10.766757494533685,106.68956384568564,Hostel
242,District 3,10.775650000000041,106.68672000000004,Pizza 4P’s Hai Bà Trưng,10.783017468089634,106.69701706127131,Pizza Place
243,District 3,10.775650000000041,106.68672000000004,Five Boy Number One,10.767148306045607,106.69325677095958,Juice Bar
244,District 3,10.775650000000041,106.68672000000004,Hong Han Hotel,10.765883894682638,106.69091719914064,Hotel
245,District 3,10.775650000000041,106.68672000000004,Ong Cao (Ông Cao),10.765837852722893,106.69089031528607,Beer Bar
246,District 3,10.775650000000041,106.68672000000004,Ngoc Linh Hotel,10.76741479143996,106.69126047590079,Hotel
247,District 3,10.775650000000041,106.68672000000004,Whiskey & Wares,10.766360078118757,106.69443332459947,Whisky Bar
248,District 3,10.775650000000041,106.68672000000004,Dung Tailors,10.772577937334663,106.69657435258767,Clothing Store
249,District 3,10.775650000000041,106.68672000000004,Baba's Kitchen,10.766649065604621,106.69224410458153,Indian Restaurant
250,District 3,10.775650000000041,106.68672000000004,Saigon Ink Tattoo,10.767278585811889,106.69475787546472,Tattoo Parlor
251,District 3,10.775650000000041,106.68672000000004,MGallery Hotel des Art,10.782382056843874,106.69710273513942,Hotel
252,District 3,10.775650000000041,106.68672000000004,Zeytun restaurant,10.76594190104516,106.69088244438171,Middle Eastern Restaurant
253,District 3,10.775650000000041,106.68672000000004,Beautiful Spa,10.767097872151696,106.69353404572334,Massage Studio
254,District 3,10.775650000000041,106.68672000000004,Quán Lộc Thành,10.772471815116436,106.69844093392584,Vietnamese Restaurant
255,District 3,10.775650000000041,106.68672000000004,Tabac Cafe,10.767223101744811,106.68936196310275,Café
256,District 3,10.775650000000041,106.68672000000004,PP Backpacker Guesthouse,10.767137,106.690887,Hostel
257,District 3,10.775650000000041,106.68672000000004,Phở Phú Gia,10.786485094791875,106.68467739351497,Noodle House
258,District 3,10.775650000000041,106.68672000000004,AAA Spa,10.766435472188617,106.69200890515552,Spa
259,District 3,10.775650000000041,106.68672000000004,Maison Marou Saigon,10.769666838302594,106.69792482483172,Dessert Shop
260,District 3,10.775650000000041,106.68672000000004,Bep Me In,10.773809648839498,106.69815178048358,Vietnamese Restaurant
261,District 3,10.775650000000041,106.68672000000004,O Lé,10.774771690368652,106.69952392578125,Spanish Restaurant
262,District 3,10.775650000000041,106.68672000000004,Social Club @ Hotel Des Arts,10.78237248224753,106.69730264745415,Hotel Bar
263,District 3,10.775650000000041,106.68672000000004,Pullman Saigon Centre,10.7642802,106.6917038,Hotel
264,District 3,10.775650000000041,106.68672000000004,Tomatito,10.769624,106.697844,Tapas Restaurant
265,District 3,10.775650000000041,106.68672000000004,Annam Gourmet Saigon Centre,10.773203601879715,106.70043496951817,Supermarket
266,District 3,10.775650000000041,106.68672000000004,Quynh Nhu Foot Massage,10.77106984506357,106.70027692825936,Massage Studio
267,District 3,10.775650000000041,106.68672000000004,Noir. Dining in the Dark Saigon,10.786484355854066,106.6946791134439,Asian Restaurant
268,District 3,10.775650000000041,106.68672000000004,Là Việt Coffee,10.785848734642466,106.69361273528806,Coffee Shop
269,District 3,10.775650000000041,106.68672000000004,Oc Trang,10.764782543231231,106.69056620735819,Seafood Restaurant
270,District 3,10.775650000000041,106.68672000000004,Phở Phú Vương,10.76826089072027,106.69870990297053,Vietnamese Restaurant
271,District 3,10.775650000000041,106.68672000000004,Pasteur Street Brewing Company,10.77522,106.700894,Brewery
272,District 3,10.775650000000041,106.68672000000004,Takashimaya,10.773193707180177,106.70107457707464,Department Store
273,District 3,10.775650000000041,106.68672000000004,La Fiesta!,10.76923425676573,106.69721408219463,Mexican Restaurant
274,District 3,10.775650000000041,106.68672000000004,Vittorio,10.766328,106.691839,Italian Restaurant
275,District 3,10.775650000000041,106.68672000000004,Pacey Cupcakes,10.780202428919969,106.70077316508025,Cupcake Shop
276,District 3,10.775650000000041,106.68672000000004,Đường Sách Nguyễn Văn Bình,10.78024894539262,106.69940381539705,Bookstore
277,District 3,10.775650000000041,106.68672000000004,Liberty Central Saigon Citypoint Hotel,10.774758123745196,106.70079525019733,Hotel
278,District 3,10.775650000000041,106.68672000000004,New Saigon Hostel,10.765520906443005,106.69046156752317,Hostel
279,District 3,10.775650000000041,106.68672000000004,Saxn'art Jazz Club,10.774067944432472,106.70090549299076,Jazz Club
280,District 3,10.775650000000041,106.68672000000004,Ha Noi book store,10.766953096124402,106.68314113648866,Bookstore
281,District 3,10.775650000000041,106.68672000000004,An Viên (Authentic Vietnamese Restaurant),10.786125498563685,106.69456755021085,Vietnamese Restaurant
282,District 3,10.775650000000041,106.68672000000004,B3 - Steakhouse & Craft Beer,10.775190128194758,106.70249153306926,Steakhouse
283,District 3,10.775650000000041,106.68672000000004,Quan Chay Chan Nhu,10.765241560305148,106.6948238677401,Vegetarian / Vegan Restaurant
284,District 3,10.775650000000041,106.68672000000004,Phở Quỳnh,10.76745831322101,106.69060446092217,Vietnamese Restaurant
285,District 3,10.775650000000041,106.68672000000004,Hotel Nikko Saigon,10.763748703767337,106.68294278468427,Hotel
286,District 3,10.775650000000041,106.68672000000004,The Alley Cocktail Bar & Kitchen,10.774759614740848,106.70060492162908,Speakeasy
287,District 3,10.775650000000041,106.68672000000004,Park Hyatt Saigon,10.777573945426527,106.70360889230898,Hotel
288,District 3,10.775650000000041,106.68672000000004,Cuc Gach Quan,10.790773351792526,106.69179532524467,Vietnamese Restaurant
289,District 3,10.775650000000041,106.68672000000004,Cafe Cheo Leo,10.766882009424211,106.6800489498091,Café
290,District 3,10.775650000000041,106.68672000000004,CGV Cinemas Liberty CityPoint,10.774763076335212,106.70076628439001,Multiplex
291,District 3,10.775650000000041,106.68672000000004,Chè Hiển Khánh,10.767536712950173,106.67974209512909,Dessert Shop
292,District 3,10.775650000000041,106.68672000000004,Sữa Tươi Mười,10.784473681076902,106.69801672764497,Dessert Shop
293,District 3,10.775650000000041,106.68672000000004,Hello Hotel,10.766290609519551,106.69025476710003,Hotel
294,District 3,10.775650000000041,106.68672000000004,Executive Lounge Pullman,10.764402757438752,106.6918462682821,Hotel
295,District 3,10.775650000000041,106.68672000000004,Yen Sushi and Sake Pub,10.77208606136827,106.70067392636834,Restaurant
296,District 3,10.775650000000041,106.68672000000004,Club Lounge @ InterContinental Saigon,10.78097503871432,106.70096751156167,Hotel Bar
297,District 3,10.775650000000041,106.68672000000004,The Old Compass Cafe,10.774815826045865,106.70068544666665,Café
298,District 3,10.775650000000041,106.68672000000004,Phan Lan Hotel,10.76743778219876,106.69106104497381,Motel
299,District 3,10.775650000000041,106.68672000000004,Bún Thịt Nướng Chị Tuyền,10.761927,106.69362,Vietnamese Restaurant
300,District 3,10.775650000000041,106.68672000000004,Heart Of Darkness,10.779781,106.702999,Bar
301,District 3,10.775650000000041,106.68672000000004,Ốc Bà Nga,10.767297669074086,106.68196629331585,Food Truck
302,District 3,10.775650000000041,106.68672000000004,Manmaru,10.788212619866897,106.69572902037193,Japanese Restaurant
303,District 3,10.775650000000041,106.68672000000004,Cộng Cà Phê,10.777917420558502,106.70126563375021,Café
304,District 3,10.775650000000041,106.68672000000004,Boa cafe,10.775238,106.70277,Coffee Shop
305,District 3,10.775650000000041,106.68672000000004,Cát Mộc Spa,10.761086805995292,106.69064335901359,Spa
306,District 3,10.775650000000041,106.68672000000004,The Egg Coffee,10.766550807731402,106.69206363560173,Coffee Shop
307,District 3,10.775650000000041,106.68672000000004,I - TSU - MO,10.765792000908856,106.69086404592412,Japanese Restaurant
308,District 3,10.775650000000041,106.68672000000004,Huong Lai,10.777258283440169,106.70021865994575,Vietnamese Restaurant
309,District 3,10.775650000000041,106.68672000000004,Ganges Fine Dining Restaurant,10.778258512295805,106.70308696957622,North Indian Restaurant
310,District 3,10.775650000000041,106.68672000000004,Ụt Ụt Restaurant,10.764427360135402,106.6984857205165,BBQ Joint
311,District 3,10.775650000000041,106.68672000000004,37th street,10.772969790374486,106.70091381303534,Vietnamese Restaurant
312,District 3,10.775650000000041,106.68672000000004,Opera,10.777190486233778,106.70346129785288,Italian Restaurant
313,District 4,10.766700000000071,106.70647000000008,The World Of Heineken,10.771902798403872,106.70411739070119,Museum
314,District 4,10.766700000000071,106.70647000000008,Hủ Tiếu Chú Sè,10.764028543650126,106.70581645258422,Noodle House
315,District 4,10.766700000000071,106.70647000000008,Quynh Nhu Foot Massage,10.77106984506357,106.70027692825936,Massage Studio
316,District 4,10.766700000000071,106.70647000000008,Quán Ốc 63 Nguyễn Trường Tộ,10.764908269213976,106.70501175289753,Food
317,District 4,10.766700000000071,106.70647000000008,Phở Phú Vương,10.76826089072027,106.69870990297053,Vietnamese Restaurant
318,District 4,10.766700000000071,106.70647000000008,Au Lac Hotel 2,10.772214564194298,106.70371659560374,Hotel
319,District 4,10.766700000000071,106.70647000000008,The Reverie Saigon,10.773697363118465,106.70461975102558,Hotel
320,District 4,10.766700000000071,106.70647000000008,Anan Saigon,10.771808718538466,106.70313081572672,Vietnamese Restaurant
321,District 4,10.766700000000071,106.70647000000008,Takashimaya,10.773193707180177,106.70107457707464,Department Store
322,District 4,10.766700000000071,106.70647000000008,Gartenstadt German Restaurant,10.77446429282367,106.7047635836618,German Restaurant
323,District 4,10.766700000000071,106.70647000000008,Annam Gourmet Saigon Centre,10.773203601879715,106.70043496951817,Supermarket
324,District 4,10.766700000000071,106.70647000000008,Shimmer Silver,10.774268639933021,106.70412347812564,Jewelry Store
325,District 4,10.766700000000071,106.70647000000008,Tandoor,10.77322885204423,106.70520410298867,Indian Restaurant
326,District 4,10.766700000000071,106.70647000000008,Maison Marou Saigon,10.769666838302594,106.69792482483172,Dessert Shop
327,District 4,10.766700000000071,106.70647000000008,B3 - Steakhouse & Craft Beer,10.775190128194758,106.70249153306926,Steakhouse
328,District 4,10.766700000000071,106.70647000000008,The Workshop Cafe,10.773551,106.705586,Coffee Shop
329,District 4,10.766700000000071,106.70647000000008,Ụt Ụt Restaurant,10.764427360135402,106.6984857205165,BBQ Joint
330,District 4,10.766700000000071,106.70647000000008,Pizza 4P's,10.77330135301938,106.69759947485072,Pizza Place
331,District 4,10.766700000000071,106.70647000000008,"Hum Vegetarian, Lounge & Restaurant",10.77668421646214,106.70587252851817,Vegetarian / Vegan Restaurant
332,District 4,10.766700000000071,106.70647000000008,Yen Sushi and Sake Pub,10.77208606136827,106.70067392636834,Restaurant
333,District 4,10.766700000000071,106.70647000000008,Tomatito,10.769624,106.697844,Tapas Restaurant
334,District 4,10.766700000000071,106.70647000000008,Shin Coffee,10.77440047854374,106.70522699179752,Café
335,District 4,10.766700000000071,106.70647000000008,Romeo & Juliet Italian Lounge & Restaurant,10.774253994746552,106.70492093493733,Italian Restaurant
336,District 4,10.766700000000071,106.70647000000008,Quán Lộc Thành,10.772471815116436,106.69844093392584,Vietnamese Restaurant
337,District 4,10.766700000000071,106.70647000000008,Golden Lotus Traditional Spa & Massage Club,10.774399333357882,106.70522110739122,Spa
338,District 4,10.766700000000071,106.70647000000008,Pasteur Street Brewing Company,10.77522,106.700894,Brewery
339,District 4,10.766700000000071,106.70647000000008,Viet Kitchen - Renaissance Riverside Hotel Saigon,10.774384029625654,106.70644487879179,Breakfast Spot
340,District 4,10.766700000000071,106.70647000000008,firkin,10.77564173259219,106.70531819667104,Cocktail Bar
341,District 4,10.766700000000071,106.70647000000008,Park Hyatt Saigon,10.777573945426527,106.70360889230898,Hotel
342,District 4,10.766700000000071,106.70647000000008,Saxn'art Jazz Club,10.774067944432472,106.70090549299076,Jazz Club
343,District 4,10.766700000000071,106.70647000000008,The Racha Room,10.775877997635979,106.70534137347434,Thai Restaurant
344,District 4,10.766700000000071,106.70647000000008,Boa cafe,10.775238,106.70277,Coffee Shop
345,District 4,10.766700000000071,106.70647000000008,Mekong Kitchen,10.767911,106.69805,Vietnamese Restaurant
346,District 4,10.766700000000071,106.70647000000008,Liberty Central Saigon Citypoint Hotel,10.774758123745196,106.70079525019733,Hotel
347,District 4,10.766700000000071,106.70647000000008,O Lé,10.774771690368652,106.69952392578125,Spanish Restaurant
348,District 4,10.766700000000071,106.70647000000008,Marcel Gourmet Burger,10.768935527285393,106.69849990202535,Burger Joint
349,District 4,10.766700000000071,106.70647000000008,Whiskey & Wares,10.766360078118757,106.69443332459947,Whisky Bar
350,District 4,10.766700000000071,106.70647000000008,Sheraton Grand Towers Lounge,10.775760269236129,106.70410843392777,Hotel Bar
351,District 4,10.766700000000071,106.70647000000008,Saigon Ink Tattoo,10.767278585811889,106.69475787546472,Tattoo Parlor
352,District 4,10.766700000000071,106.70647000000008,La Fiesta!,10.76923425676573,106.69721408219463,Mexican Restaurant
353,District 4,10.766700000000071,106.70647000000008,Opera,10.777190486233778,106.70346129785288,Italian Restaurant
354,District 4,10.766700000000071,106.70647000000008,CGV Cinemas Liberty CityPoint,10.774763076335212,106.70076628439001,Multiplex
355,District 4,10.766700000000071,106.70647000000008,Silverland Yen Hotel,10.774849922100469,106.69616040962687,Hotel
356,District 4,10.766700000000071,106.70647000000008,The Alley Cocktail Bar & Kitchen,10.774759614740848,106.70060492162908,Speakeasy
357,District 4,10.766700000000071,106.70647000000008,Bep Me In,10.773809648839498,106.69815178048358,Vietnamese Restaurant
358,District 4,10.766700000000071,106.70647000000008,The Old Compass Cafe,10.774815826045865,106.70068544666665,Café
359,District 4,10.766700000000071,106.70647000000008,Le Corto,10.777775793156941,106.70454780197234,French Restaurant
360,District 4,10.766700000000071,106.70647000000008,Saffron,10.7766423675984,106.7048957573704,Mediterranean Restaurant
361,District 4,10.766700000000071,106.70647000000008,Le Bourgeois @Continental,10.776408016704812,106.70273114192491,French Restaurant
362,District 4,10.766700000000071,106.70647000000008,Dung Tailors,10.772577937334663,106.69657435258767,Clothing Store
363,District 4,10.766700000000071,106.70647000000008,Phuong Mai art & café,10.771848152635357,106.69771714436217,Café
364,District 4,10.766700000000071,106.70647000000008,Golden Lotus Spa & Massage Club,10.77924134555606,106.70449277395437,Massage Studio
365,District 4,10.766700000000071,106.70647000000008,Quince,10.765756,106.69968,Bistro
366,District 4,10.766700000000071,106.70647000000008,Ganges Fine Dining Restaurant,10.778258512295805,106.70308696957622,North Indian Restaurant
367,District 4,10.766700000000071,106.70647000000008,Tippy's,10.759445070751838,106.69925768865978,Mexican Restaurant
368,District 4,10.766700000000071,106.70647000000008,Temple Leaf Spa,10.778003690702022,106.7035163796788,Massage Studio
369,District 4,10.766700000000071,106.70647000000008,Asiana Food Town @ The Sense Market,10.769281980381598,106.69339867575265,Food Court
370,District 4,10.766700000000071,106.70647000000008,Town House 23,10.769373930000562,106.69734424092,Hostel
371,District 4,10.766700000000071,106.70647000000008,Winking Seal Beer Co. Taproom,10.769047017447518,106.69705338146086,Beer Bar
372,District 4,10.766700000000071,106.70647000000008,Ốc Thảo 2 mới,10.761664,106.70231,Seafood Restaurant
373,District 4,10.766700000000071,106.70647000000008,Heart Of Darkness,10.779781,106.702999,Bar
374,District 4,10.766700000000071,106.70647000000008,Five Boy Number One,10.767148306045607,106.69325677095958,Juice Bar
375,District 4,10.766700000000071,106.70647000000008,CGV Cinemas Parkson Lê Thánh Tôn (CGV Cinemas Parkson Đồng Khởi),10.77743469711648,106.70230527261856,Multiplex
376,District 4,10.766700000000071,106.70647000000008,Beautiful Spa,10.767097872151696,106.69353404572334,Massage Studio
377,District 4,10.766700000000071,106.70647000000008,Quan Chay Chan Nhu,10.765241560305148,106.6948238677401,Vegetarian / Vegan Restaurant
378,District 4,10.766700000000071,106.70647000000008,Soul Burger,10.772406521410678,106.69882217277467,Burger Joint
379,District 4,10.766700000000071,106.70647000000008,Saigon Coffee Roastery,10.769613,106.697437,Café
380,District 4,10.766700000000071,106.70647000000008,Charles & Keith,10.771058902801798,106.69289395601838,Shoe Store
381,District 4,10.766700000000071,106.70647000000008,Nha Hang Hai San Vi Ca Hai Cang,10.766264995955725,106.7075514348737,Chinese Restaurant
382,District 4,10.766700000000071,106.70647000000008,Bún Thịt Nướng Chị Tuyền,10.761927,106.69362,Vietnamese Restaurant
383,District 4,10.766700000000071,106.70647000000008,Pacey Cupcakes,10.780202428919969,106.70077316508025,Cupcake Shop
384,District 4,10.766700000000071,106.70647000000008,miu miu 3,10.781495932738379,106.70550208668203,Spa
385,District 4,10.766700000000071,106.70647000000008,Sushi Ko,10.76074777704127,106.7046328376511,Japanese Restaurant
386,District 4,10.766700000000071,106.70647000000008,Got Bun?,10.77379936263752,106.6973465681076,Asian Restaurant
387,District 4,10.766700000000071,106.70647000000008,Pizza 4P's,10.781866,106.705113,Pizza Place
388,District 4,10.766700000000071,106.70647000000008,Baba's Kitchen,10.766649065604621,106.69224410458153,Indian Restaurant
389,District 4,10.766700000000071,106.70647000000008,Sushi Hokkaido Sachi Nguyễn Trãi,10.769228635370144,106.69037055801432,Sushi Restaurant
390,District 4,10.766700000000071,106.70647000000008,Chicken Coop,10.766834756900762,106.69096472951325,Bar
391,District 4,10.766700000000071,106.70647000000008,Miu Miu Spa,10.781714580268417,106.70475353038672,Spa
392,District 4,10.766700000000071,106.70647000000008,Sorae Sushi Sake Lounge,10.770293375443908,106.69448441800255,Japanese Restaurant
393,District 4,10.766700000000071,106.70647000000008,Le Méridien Saigon,10.779791132179442,106.70752823352814,Hotel
394,District 4,10.766700000000071,106.70647000000008,Quán Mì Cật,10.772493597588422,106.69567031755363,Noodle House
395,District 4,10.766700000000071,106.70647000000008,Pullman Saigon Centre,10.7642802,106.6917038,Hotel
396,District 4,10.766700000000071,106.70647000000008,Fusion Suites Sai Gon,10.772772887251579,106.689894104782,Hotel
397,District 4,10.766700000000071,106.70647000000008,Hong Han Hotel,10.765883894682638,106.69091719914064,Hotel
398,District 4,10.766700000000071,106.70647000000008,Ong Cao (Ông Cao),10.765837852722893,106.69089031528607,Beer Bar
399,District 4,10.766700000000071,106.70647000000008,Bánh Mì Huỳnh Hoa,10.77149,106.69238,Sandwich Place
400,District 4,10.766700000000071,106.70647000000008,Bà Cô Lốc Cốc,10.758983,106.69915,Seafood Restaurant
401,District 4,10.766700000000071,106.70647000000008,Bò Nầm Nướng Ka Ka,10.766998286545512,106.70128880051918,Diner
402,District 4,10.766700000000071,106.70647000000008,AAA Spa,10.766435472188617,106.69200890515552,Spa
403,District 4,10.766700000000071,106.70647000000008,TnT BBQ,10.772291583244503,106.69424423516858,BBQ Joint
404,District 4,10.766700000000071,106.70647000000008,Club Lounge @ InterContinental Saigon,10.78097503871432,106.70096751156167,Hotel Bar
405,District 4,10.766700000000071,106.70647000000008,Zeytun restaurant,10.76594190104516,106.69088244438171,Middle Eastern Restaurant
406,District 4,10.766700000000071,106.70647000000008,Tadokoro Ramen,10.781258396288134,106.70519390320061,Ramen Restaurant
407,District 4,10.766700000000071,106.70647000000008,Banana's Juice Shop,10.771188645765527,106.69085434188271,Juice Bar
408,District 4,10.766700000000071,106.70647000000008,Phan Anh Backpackers Hostel,10.766799389294208,106.68950954501824,Bed & Breakfast
409,District 4,10.766700000000071,106.70647000000008,Ngoc Linh Hotel,10.76741479143996,106.69126047590079,Hotel
410,District 4,10.766700000000071,106.70647000000008,Đường Sách Nguyễn Văn Bình,10.78024894539262,106.69940381539705,Bookstore
411,District 4,10.766700000000071,106.70647000000008,May Spa,10.772123428401368,106.6950672011477,Spa
412,District 4,10.766700000000071,106.70647000000008,Journeys Sandwich Cafe,10.770118267591286,106.69235184908638,Sandwich Place
413,District 5,10.755690000000072,106.66637000000009,Nhà Hàng Biển Dương,10.7540489354095,106.66958644466179,Seafood Restaurant
414,District 5,10.755690000000072,106.66637000000009,Lão Hương Thân - Cơm Gà Xối Mỡ,10.752840659422855,106.66851069668513,Chinese Restaurant
415,District 5,10.755690000000072,106.66637000000009,Starbucks,10.753839071771564,106.66961362565927,Coffee Shop
416,District 5,10.755690000000072,106.66637000000009,Pha Lau Xien Que Nuong & Ga Nuong,10.75392918477121,106.66762404974105,BBQ Joint
417,District 5,10.755690000000072,106.66637000000009,Tường Phong,10.751563404203983,106.66498966464238,Dessert Shop
418,District 5,10.755690000000072,106.66637000000009,CGV Cinemas @ Parkson Hung Vuong,10.755899594589401,106.66283667415203,Multiplex
419,District 5,10.755690000000072,106.66637000000009,Phở Hùng,10.76257315576692,106.66825990190014,Noodle House
420,District 5,10.755690000000072,106.66637000000009,Bánh Xèo Ngọc Sơn,10.754487196426446,106.66649372067879,Vietnamese Restaurant
421,District 5,10.755690000000072,106.66637000000009,Phở Lệ,10.755295,106.673471,Noodle House
422,District 5,10.755690000000072,106.66637000000009,Café Ký Ức,10.761146135985326,106.67395732118082,Café
423,District 5,10.755690000000072,106.66637000000009,Huê Ký mì gia,10.757085,106.65823,Chinese Restaurant
424,District 5,10.755690000000072,106.66637000000009,Highlands Coffee - Nguyen Tri Phuong,10.754436395629112,106.66959607787389,Coffee Shop
425,District 5,10.755690000000072,106.66637000000009,The Common Room Project,10.758276054156758,106.6798111233896,Hostel
426,District 5,10.755690000000072,106.66637000000009,CGV Cinemas Sư Vạn Hạnh,10.77091159732955,106.66967046370713,Multiplex
427,District 5,10.755690000000072,106.66637000000009,Quán Nướng Bảy Nở,10.762186466767373,106.65834786578355,BBQ Joint
428,District 5,10.755690000000072,106.66637000000009,Chè Người Hoa 3/2,10.761851500162452,106.65574977650543,Chinese Restaurant
429,District 5,10.755690000000072,106.66637000000009,Quán hủ tiếu gà,10.7474331069278,106.66151762008667,Vietnamese Restaurant
430,District 5,10.755690000000072,106.66637000000009,Quán Cây Me,10.762327838438807,106.66314473769368,BBQ Joint
431,District 5,10.755690000000072,106.66637000000009,Sủi Cảo - Hẻm 191 Hà Tôn Quyền,10.758057227321274,106.65271051950347,Dumpling Restaurant
432,District 5,10.755690000000072,106.66637000000009,Va Thanh(瓦城) Taiwanese Food,10.760058538582888,106.68046926691952,Asian Restaurant
433,District 5,10.755690000000072,106.66637000000009,Tiệm Cơm Truyền Ký,10.759306690807492,106.66086144603804,Chinese Restaurant
434,District 5,10.755690000000072,106.66637000000009,Trà Tiên Hưởng Đài Loan,10.755377294406888,106.68121160180523,Coffee Shop
435,District 5,10.755690000000072,106.66637000000009,Quán Ốc hẻm chùa Thiện Mỹ,10.75406173531343,106.68304990729322,Seafood Restaurant
436,District 5,10.755690000000072,106.66637000000009,Tiến Phát Dimsum,10.75448157801877,106.66231177702902,Chinese Restaurant
437,District 5,10.755690000000072,106.66637000000009,Ho Thi Ky Flower Market,10.765837871095428,106.67672674569413,Flower Shop
438,District 5,10.755690000000072,106.66637000000009,The Coffee House,10.766124804318151,106.66395287287132,Café
439,District 5,10.755690000000072,106.66637000000009,Sữa Đậu Nành Bạc Hà,10.747900557905503,106.6588326218266,Food Truck
440,District 5,10.755690000000072,106.66637000000009,Take Your Fancy Handicraft,10.761346429479481,106.68278217315674,Arts & Crafts Store
441,District 5,10.755690000000072,106.66637000000009,Khắc Tên (khacten.com),10.769417987333538,106.66924974141875,Arts & Crafts Store
442,District 5,10.755690000000072,106.66637000000009,Blackberry Showroom & Service Center,10.768062796875759,106.67399995194708,Electronics Store
443,District 5,10.755690000000072,106.66637000000009,Bánh Canh Cua 14,10.759668219186619,106.68025433269415,Soup Place
444,District 5,10.755690000000072,106.66637000000009,Sủi Cảo Đại Nương,10.754075881098338,106.65841810351891,Chinese Restaurant
445,District 5,10.755690000000072,106.66637000000009,California Fitness & Yoga Center,10.755615746468989,106.66278996330608,Gym / Fitness Center
446,District 5,10.755690000000072,106.66637000000009,Quán Hủ Tíu & Bánh Bao Cả Cần,10.757299927471315,106.66918003436885,Vietnamese Restaurant
447,District 5,10.755690000000072,106.66637000000009,Baoz Dimsum - The Garden Mall,10.754275,106.655963,Dim Sum Restaurant
448,District 5,10.755690000000072,106.66637000000009,Cafe Nhat Nguyet Garden,10.754304,106.679245,Coffee Shop
449,District 5,10.755690000000072,106.66637000000009,Ba lá trà,10.765853,106.667401,Coffee Shop
450,District 5,10.755690000000072,106.66637000000009,Cơm gà Đông Nguyên 東源鸡飯,10.752931344424027,106.65840834133583,Chinese Restaurant
451,District 5,10.755690000000072,106.66637000000009,Cơm Tấm 449,10.758347012354777,106.67633481699605,Breakfast Spot
452,District 5,10.755690000000072,106.66637000000009,Cố Đô Huế,10.759157583639226,106.67840895309952,Vietnamese Restaurant
453,District 5,10.755690000000072,106.66637000000009,Cafe Cheo Leo,10.766882009424211,106.6800489498091,Café
454,District 5,10.755690000000072,106.66637000000009,Q spa,10.772192104113063,106.66867788116464,Spa
455,District 5,10.755690000000072,106.66637000000009,Quán 01,10.765000418826197,106.68113900465538,Food
456,District 5,10.755690000000072,106.66637000000009,Bê Vàng Restaurant,10.76102574187089,106.68299856516684,Asian Restaurant
457,District 5,10.755690000000072,106.66637000000009,Chè Hiển Khánh,10.767536712950173,106.67974209512909,Dessert Shop
458,District 5,10.755690000000072,106.66637000000009,Top of the Town Bar & Restaurant,10.757917146624878,106.67322260222981,Hotel Bar
459,District 5,10.755690000000072,106.66637000000009,Phở Tàu Bay,10.76792684092859,106.66887132332896,Vietnamese Restaurant
460,District 5,10.755690000000072,106.66637000000009,Thiêm Huy mì gia 添輝麵家,10.755237476701293,106.67279312327103,Noodle House
461,District 5,10.755690000000072,106.66637000000009,BUDDHA Chay,10.760962,106.674019,Vegetarian / Vegan Restaurant
462,District 5,10.755690000000072,106.66637000000009,Urban Station Coffee,10.754884,106.660208,Café
463,District 5,10.755690000000072,106.66637000000009,Cafe Đà Lạt Phố,10.756758769774354,106.67596243479687,Café
464,District 5,10.755690000000072,106.66637000000009,Mi Sui Cao Thien Thien,10.758085981707694,106.65274199983162,Chinese Restaurant
465,District 5,10.755690000000072,106.66637000000009,Nước Sâm Hồng Phong,10.757460375474924,106.6781254541141,Food
466,District 5,10.755690000000072,106.66637000000009,Quán Nhậu Lề Đường 543,10.757704270318825,106.67437172856184,Brewery
467,District 5,10.755690000000072,106.66637000000009,Quán Ăn Ca 3,10.761856237503675,106.6766506054254,Vietnamese Restaurant
468,District 5,10.755690000000072,106.66637000000009,Cow express,10.773311047664462,106.66873523771903,Steakhouse
469,District 5,10.755690000000072,106.66637000000009,Vajra Vegetarian Restaurant,10.77126087932222,106.67285041133056,Vegetarian / Vegan Restaurant
470,District 5,10.755690000000072,106.66637000000009,Dim Sum Mr Hào,10.759005,106.683987,Chinese Restaurant
471,District 5,10.755690000000072,106.66637000000009,Tiệm Chay Tường Viên,10.754960156627918,106.67665296458837,Vegetarian / Vegan Restaurant
472,District 5,10.755690000000072,106.66637000000009,Chợ Kim Biên 金邊市場,10.750536251952305,106.65597131012012,Market
473,District 5,10.755690000000072,106.66637000000009,Cơm Tấm Nguyễn Văn Cừ,10.758410690978016,106.68418854583484,Vietnamese Restaurant
474,District 5,10.755690000000072,106.66637000000009,Sushi M-H,10.758942443750827,106.68420033634125,Food Truck
475,District 5,10.755690000000072,106.66637000000009,Cơm Tấm Thuận Kiều,10.759116394273413,106.65873293132078,Asian Restaurant
476,District 5,10.755690000000072,106.66637000000009,Phương Nam Book City,10.770769,106.669739,Bookstore
477,District 5,10.755690000000072,106.66637000000009,Musa - Cà Ri Ấn Độ,10.759422065217295,106.67425491139288,Indian Restaurant
478,District 5,10.755690000000072,106.66637000000009,Bun Bo Nhan Tri 2,10.754392957089076,106.67685917227648,Vietnamese Restaurant
479,District 5,10.755690000000072,106.66637000000009,Hotel Equatorial,10.763284544857887,106.67889175216055,Hotel
